time,city,row,lat,lon,id,title,start_ts,report_type,severity,lat_long,severity_quadratic,city,anomalous
2016-12-24 05:05:55,Palermo,83771,35.91667,14.433329999999998,KOgtppbJ5hGhFBoX_zs7xg,"Pro-Gaddafi Libyan Plane Hijackers Surrender, Release Hostages",2016-12-24 05:05:55,Geopolitical,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 05:05:57,Berlin,83805,52.52437,13.41053,zmicp5bJ5hGREw3Ry13KCQ,Berlin truck attack suspect killed in Milan police shootout,2016-12-24 05:05:57,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 05:06:00,Berlin,83788,52.52437,13.41053,YrgbqZbJ5hGHYOAN+RcZ4Q,Berlin Christmas market attack suspect killed in Milan shootout,2016-12-24 05:06:00,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 06:04:40,Palermo,83901,35.91667,14.433329999999998,WkiB257J5hGT_hgX_zs7xg,"Airplane hijackers surrender, allow passengers and crew off Libyan plane in Malta",2016-12-24 06:04:40,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 06:04:46,"Washington, D.C.",83961,38.895109999999995,-77.03636999999999,vhIx357J5hGIVOAN+RcZ4Q,Egypt agrees to UN Israel vote delay in call with Trump,2016-12-24 06:04:46,Geopolitical,moderate,"(38.895109999999995, -77.036369999999991)",4.0,"Washington, D.C.",1.0
2016-12-24 06:04:59,Palermo,83964,35.91667,14.433329999999998,8Gao5p7J5hGhq+AN+RcZ4Q,"Libyan plane hijacked by 2 ‘pro-Gaddafi terrorists’, lands in Malta: 82 men, 28 women, 1 infant onboard",2016-12-24 06:04:59,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 06:05:01,Wichita,83907,39.76,-98.5,sl4u6J7J5hG_hBgX_zs7xg,UN Security Council votes 14-0 to condemn Israeli settlement construction,2016-12-24 06:05:01,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 06:05:05,"Washington, D.C.",83908,38.324020000000004,-77.46831999999999,ZmtX6p7J5hG_hBgX_zs7xg,"Police: High school student killed, another injured in crash",2016-12-24 06:05:05,Infrastructure,moderate,"(38.324020000000004, -77.468319999999991)",4.0,"Washington, D.C.",1.0
2016-12-24 06:05:11,Palermo,83971,35.91667,14.433329999999998,Nlft7Z7J5hGdEg_Ry13KCQ,Hijacked Libyan plane headed for Malta – PM,2016-12-24 06:05:11,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 06:05:14,Palermo,83969,35.91667,14.433329999999998,WFFw757J5hGhq+AN+RcZ4Q,Malta hostage situation: Hijackers threaten to blow up Afriqiyah Airways plane,2016-12-24 06:05:14,Physical Threats,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 06:05:17,Palermo,83976,35.91667,14.433329999999998,Ygij8Z7J5hGhq+AN+RcZ4Q,Maltese Airport Resumes Work After Hijacked Libyan Plane Landing – Spokesperson,2016-12-24 06:05:17,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 06:05:31,Palermo,83743,35.91667,14.433329999999998,WBPC+Z7J5hGe2xgX_zs7xg,Passengers leaving hijacked plane in Malta,2016-12-24 06:05:31,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 06:05:36,Wichita,83749,39.76,-98.5,EKyv_J7J5hGrIuAN+RcZ4Q,Trump on nuclear weapons tweet: Let it be an arms race,2016-12-24 06:05:36,Physical Threats,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 06:05:57,Wichita,84004,39.76,-98.5,6N5vCZ_J5hGXDg_Ry13KCQ,Putin offers condolences over Berlin attack,2016-12-24 06:05:57,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 07:04:52,South Boston,84201,41.3501,-72.07840999999999,IkJ7RKfJ5hGAM98N+RcZ4Q,"Police: 3 pedestrians hit, killed in separate crashes",2016-12-24 07:04:52,Infrastructure,moderate,"(41.350099999999998, -72.078409999999991)",4.0,South Boston,1.0
2016-12-24 07:05:05,Stuttgart,84089,48.69096,9.14062,dhQ0TKfJ5hGr+RgX_zs7xg,Iran spends €19 billion on France's Airbus planes,2016-12-24 07:05:05,Other,moderate,"(48.690959999999997, 9.1406200000000002)",4.0,Stuttgart,1.0
2016-12-24 07:05:15,Ḩamāh,83992,35.0,38.0,qnA0UqfJ5hG93t8N+RcZ4Q,Starry nights and empty streets in Syria's Idlib,2016-12-24 07:05:15,Geopolitical,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 07:05:16,Berlin,83756,52.52437,13.41053,WH3sUqfJ5hGr+RgX_zs7xg,"Suspect in Berlin Christmas market attack was under surveillance for months, is killed in police ...",2016-12-24 07:05:16,Physical Threats,extreme,"(52.524369999999998, 13.41053)",25.0,Berlin,1.0
2016-12-24 07:05:18,Boston,83993,42.26259,-71.80229,CJSiU6fJ5hG+yxHRy13KCQ,Teen held without bail in school threat case,2016-12-24 07:05:18,Physical Threats,moderate,"(42.262590000000003, -71.802289999999999)",4.0,Boston,1.0
2016-12-24 07:05:19,Nagpur,84223,22.0,79.0,fHFfVKfJ5hGfNN8N+RcZ4Q,Demand for exotic fruit increasing quicker than for exotic vegetables,2016-12-24 07:05:19,Natural Disaster,moderate,"(22.0, 79.0)",4.0,Nagpur,1.0
2016-12-24 07:05:23,Philadelphia,84200,40.6801,-75.52991,kuSSVqfJ5hGaAt8N+RcZ4Q,Egypt: Pharmacists Demand Presidential Interference in Medicines Prices,2016-12-24 07:05:23,Geopolitical,moderate,"(40.680100000000003, -75.529910000000001)",4.0,Philadelphia,1.0
2016-12-24 07:05:31,Rome,84234,41.89193,12.511330000000001,0hLZW6fJ5hGB4xgX_zs7xg,Milan to send Rome Amri file,2016-12-24 07:05:31,Other,moderate,"(41.891930000000002, 12.511330000000001)",4.0,Rome,1.0
2016-12-24 07:05:36,Ḩamāh,84251,35.0,38.0,0iu4XqfJ5hGXAxHRy13KCQ,US-Led Coalition Carries Out 8 Airstrikes Against Daesh Near Syria’s Raqqa,2016-12-24 07:05:36,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-24 07:05:45,Nairobi,84220,1.0,38.0,auHdY6fJ5hGeht8N+RcZ4Q,President Kenyatta assents to seven bills including Ant-Bribery law,2016-12-24 07:05:45,Physical Threats,medium,"(1.0, 38.0)",9.0,Nairobi,1.0
2016-12-24 07:05:46,Berlin,84238,52.52437,13.41053,sryWZKfJ5hGB4xgX_zs7xg,Italian police kill Berlin attack suspect in shootout,2016-12-24 07:05:46,Physical Threats,medium,"(52.524369999999998, 13.41053)",9.0,Berlin,1.0
2016-12-24 07:05:52,Nagpur,84255,22.0,79.0,QvT9Z6fJ5hGjSRHRy13KCQ,IAF to get another C-17 heavy transport aircraft; DAC gives nod,2016-12-24 07:05:52,Other,high,"(22.0, 79.0)",16.0,Nagpur,1.0
2016-12-24 07:05:54,Berlin,84183,52.52437,13.41053,ZkglaafJ5hG1lN4N+RcZ4Q,The Latest: Italy expels Tunisian over radicalization signs,2016-12-24 07:05:54,Geopolitical,moderate,"(52.524369999999998, 13.41053)",4.0,Berlin,1.0
2016-12-24 08:04:40,Portland,84451,45.52345,-122.67621000000001,5k7Fnq_J5hGKWd4N+RcZ4Q,Portland Jazz Club Given Reprieve On Curfew,2016-12-24 08:04:40,Physical Threats,medium,"(45.523449999999997, -122.67621000000001)",9.0,Portland,1.0
2016-12-24 08:04:46,Wichita,84140,39.76,-98.5,0tGdoq_J5hGgZRoX_zs7xg,Nuke Race 2.0: US 'Umbrella' Strategy Forced Russia to Increase Own Capacity,2016-12-24 08:04:46,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 08:04:47,London,84454,51.50853,-0.12574000000000002,rqxZo6_J5hGKWd4N+RcZ4Q,One dead in police-involved shooting in London,2016-12-24 08:04:47,Physical Threats,medium,"(51.50853, -0.12574000000000002)",9.0,London,1.0
2016-12-24 08:04:49,Palermo,84427,35.91667,14.433329999999998,cgYdpK_J5hGAPhHRy13KCQ,"The Latest: Malta PM: Crew, 2 hijackers potentially on board",2016-12-24 08:04:49,Geopolitical,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 08:04:53,London,84455,51.5075,-0.1231,shp2pq_J5hGyKN4N+RcZ4Q,Police hunt after man sexually assaulted in Charing Cross station toilet,2016-12-24 08:04:53,Crime,moderate,"(51.5075, -0.1231)",4.0,London,1.0
2016-12-24 08:04:59,Palermo,84430,35.91667,14.433329999999998,aviVqq_J5hGSDRHRy13KCQ,Malta hijackers surrender after releasing Libyan passengers,2016-12-24 08:04:59,Geopolitical,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 08:05:01,Palermo,84203,35.91667,14.433329999999998,ZvdTq6_J5hGyKN4N+RcZ4Q,Hijacked Libyan plane lands in Malta: 63 passengers remain on board – video report,2016-12-24 08:05:01,Other,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 08:05:02,Palermo,84143,35.91667,14.433329999999998,xNsVrK_J5hGHzBoX_zs7xg,"Libyan plane hijack: All passengers now released, says Malta PM",2016-12-24 08:05:02,Other,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 08:05:08,Edmonton,84436,60.10867,-113.64258000000001,IKa+r6_J5hGyKN4N+RcZ4Q,"Economy shrank 0.3 per cent in October, Statistics Canada says",2016-12-24 08:05:08,Geopolitical,moderate,"(60.108669999999996, -113.64258000000001)",4.0,Edmonton,1.0
2016-12-24 08:05:12,Palermo,84440,35.91667,14.433329999999998,jNTvsa_J5hGyKN4N+RcZ4Q,Airport drama recalls three similar hijacks,2016-12-24 08:05:12,Public Health,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 08:05:14,Palermo,84441,35.91667,14.433329999999998,+I9ss6_J5hGSDRHRy13KCQ,Libyan Aircraft Hijacked and Diverted to Malta,2016-12-24 08:05:14,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 08:05:19,Kisangani,84439,-2.5,23.5,nIpwtq_J5hGyKN4N+RcZ4Q,DR Congo crisis deal ‘close but not before Christmas’,2016-12-24 08:05:19,Geopolitical,moderate,"(-2.5, 23.5)",4.0,Kisangani,1.0
2016-12-24 08:05:21,Palermo,84447,35.91667,14.433329999999998,_tgot6_J5hGVhhoX_zs7xg,"Libyan plane hijack: All 111 passengers freed by hijackers, crew being released now",2016-12-24 08:05:21,Other,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 08:05:35,Kisangani,84472,-2.5,23.5,utT5v6_J5hG9IhoX_zs7xg,Congo opposition insists Kabila step down for polls by November 2017,2016-12-24 08:05:35,Geopolitical,moderate,"(-2.5, 23.5)",4.0,Kisangani,1.0
2016-12-24 08:06:00,Kisangani,84461,-2.5,23.5,Mkxvzq_J5hG4wt4N+RcZ4Q,Kabila transition deal agreed,2016-12-24 08:06:00,Geopolitical,moderate,"(-2.5, 23.5)",4.0,Kisangani,1.0
2016-12-24 09:04:43,Gaza,84696,31.5,34.75,uiVKArjJ5hGN1hHRy13KCQ,UN council members call for vote Friday to end Israeli settlements,2016-12-24 09:04:43,Geopolitical,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-24 09:04:47,London,84716,51.50853,-0.12574000000000002,_N+vBLjJ5hGFGB0X_zs7xg,'Star Wars' Icon Carrie Fisher Reportedly Suffers Massive Heart Attack Aboard Flight,2016-12-24 09:04:47,Other,medium,"(51.50853, -0.12574000000000002)",9.0,London,1.0
2016-12-24 09:04:51,Palermo,84230,35.91667,14.433329999999998,+PdcB7jJ5hGdHN8N+RcZ4Q,The Latest: Malta PM: Hijackers of Libyan plane surrender,2016-12-24 09:04:51,Physical Threats,low,"(35.916670000000003, 14.433329999999998)",1.0,Palermo,1.0
2016-12-24 09:04:54,Wichita,84701,39.76,-98.5,QETlCLjJ5hGdHN8N+RcZ4Q,US issues federal warning as Isis calls for attacks on churches over Christmas,2016-12-24 09:04:54,Physical Threats,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 09:04:56,Palermo,84699,35.91667,14.433329999999998,WvhRCrjJ5hGuZhHRy13KCQ,"Hijackers from Libyan plane have surrendered, says Maltese PM",2016-12-24 09:04:56,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 09:05:00,Gaza,84700,31.5,34.75,vLKrDLjJ5hGuZhHRy13KCQ,"Israeli official accuses Obama, Kerry of ‘abandoning Israel’",2016-12-24 09:05:00,Geopolitical,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-24 09:05:05,Gaza,84710,31.41667,34.33333,xoCPD7jJ5hGA+N8N+RcZ4Q,In Photos: Gaza protest commemorates second intifada,2016-12-24 09:05:05,Other,moderate,"(31.41667, 34.333329999999997)",4.0,Gaza,1.0
2016-12-24 09:05:13,Stuttgart,84690,48.69096,9.14062,krqiFLjJ5hGgTh0X_zs7xg,Berlin attack: Rookie Milan policeman who shot dead 'Europe's most wanted man' hailed a hero,2016-12-24 09:05:13,Physical Threats,medium,"(48.690959999999997, 9.1406200000000002)",9.0,Stuttgart,1.0
2016-12-24 09:05:22,"Washington, D.C.",84744,38.895109999999995,-77.03636999999999,zhvTGbjJ5hGYehHRy13KCQ,Washington State Travel Alerts,2016-12-24 09:05:22,Other,moderate,"(38.895109999999995, -77.036369999999991)",4.0,"Washington, D.C.",1.0
2016-12-24 09:05:26,Palermo,84745,35.91667,14.433329999999998,6D8GHLjJ5hGtMhHRy13KCQ,Libya plane hijack ends: All released after aircraft landed in Malta with 118 on board; hijackers demanding asylum arrested,2016-12-24 09:05:26,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 09:05:27,Mişrātah,84685,28.0,17.0,pErBHLjJ5hGS8N8N+RcZ4Q,Malta hostage drama ends,2016-12-24 09:05:27,Other,low,"(28.0, 17.0)",1.0,Mişrātah,1.0
2016-12-24 09:05:40,Palermo,84749,35.91667,14.433329999999998,ODayJLjJ5hGtMhHRy13KCQ,Passengers aboard hijacked Libyan plane that landed in Malta are released,2016-12-24 09:05:40,Geopolitical,medium,"(35.916670000000003, 14.433329999999998)",9.0,Palermo,1.0
2016-12-24 09:05:54,Palermo,84753,35.91667,14.433329999999998,gorULLjJ5hGQ5xHRy13KCQ,Hijacked Libyan plane lands in Malta: PM,2016-12-24 09:05:54,Other,moderate,"(35.916670000000003, 14.433329999999998)",4.0,Palermo,1.0
2016-12-24 09:05:56,Gaza,84736,31.5,34.75,boVQLrjJ5hGx+h0X_zs7xg,Security Council likely to vote on settlements Friday despite Egyptian reversal,2016-12-24 09:05:56,Other,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-24 10:04:35,Wichita,84947,39.76,-98.5,OFa4X8DJ5hGkE98N+RcZ4Q,U.S. issues travel warning for Jordan after recent attacks,2016-12-24 10:04:35,Crime,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 10:04:38,Krasnoyarsk,84669,60.0,100.0,hi0oYcDJ5hGH9RLRy13KCQ,"Turkey Continues Negotiations With Russia, Iran, Other Countries on Syria",2016-12-24 10:04:38,Geopolitical,medium,"(60.0, 100.0)",9.0,Krasnoyarsk,1.0
2016-12-24 10:04:40,Calamba,84627,13.0,122.0,mqeYYsDJ5hGHLBoX_zs7xg,Almirante: Reduction of Work Hours,2016-12-24 10:04:40,Infrastructure,moderate,"(13.0, 122.0)",4.0,Calamba,1.0
2016-12-24 10:04:44,Wichita,84628,39.76,-98.5,tKy9ZMDJ5hGHLBoX_zs7xg,"US Imposes Sanctions on Syrian Finance, Industry and Transport Ministers",2016-12-24 10:04:44,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 10:04:45,Kansas City,84671,39.09973,-94.57857,5i2CZcDJ5hG0XxLRy13KCQ,Tri-State travelers hit the road for the holidays,2016-12-24 10:04:45,Infrastructure,moderate,"(39.099730000000001, -94.578569999999999)",4.0,Kansas City,1.0
2016-12-24 10:04:50,Columbus,84630,39.96118,-82.99879,9rWgaMDJ5hG4dBoX_zs7xg,Foul odor being reported throughout Columbus again,2016-12-24 10:04:50,Other,moderate,"(39.961179999999999, -82.99879)",4.0,Columbus,1.0
2016-12-24 10:04:52,Calamba,84631,13.0,122.0,BHTYacDJ5hG4dBoX_zs7xg,Philippine critics alarmed by Duterte’s martial law talk,2016-12-24 10:04:52,Geopolitical,moderate,"(13.0, 122.0)",4.0,Calamba,1.0
2016-12-24 10:04:55,Columbus,84673,39.71951,-83.26519,oiWla8DJ5hGcORLRy13KCQ,Governor Declares State of Emergency in Montgomery County,2016-12-24 10:04:55,Other,high,"(39.71951, -83.265190000000004)",16.0,Columbus,1.0
2016-12-24 10:05:26,Philadelphia,84681,40.24537,-75.64963,AGO2fcDJ5hGUyRLRy13KCQ,"VIDEO: One Dead, 20 Displaced in PA Apartment Fire",2016-12-24 10:05:26,Natural Disaster,medium,"(40.245370000000001, -75.649630000000002)",9.0,Philadelphia,1.0
2016-12-24 10:05:27,Preston,84969,56.0,-4.0,dAtxfsDJ5hGA7BoX_zs7xg,Entrepreneur Sir Tom Hunter warns against 'foolhardy' new vote on Scottish independence,2016-12-24 10:05:27,Geopolitical,moderate,"(56.0, -4.0)",4.0,Preston,1.0
2016-12-24 10:05:37,Calamba,84983,13.0,122.0,YktghMDJ5hGNORLRy13KCQ,The Philippine president is sending ominous signals about the rule of law in his country,2016-12-24 10:05:37,Geopolitical,extreme,"(13.0, 122.0)",25.0,Calamba,1.0
2016-12-24 10:05:39,Indianapolis,84979,39.52365,-87.12501999999999,lgnbhcDJ5hG+ht8N+RcZ4Q,More than half of Brazilian women avoid pregnancy due to Zika fear,2016-12-24 10:05:39,Other,moderate,"(39.523650000000004, -87.125019999999992)",4.0,Indianapolis,1.0
2016-12-24 10:05:43,Wichita,84980,39.76,-98.5,sG0KiMDJ5hG+ht8N+RcZ4Q,Animated map shows every nuclear-bomb explosion in history,2016-12-24 10:05:43,Infrastructure,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 10:05:45,Wichita,84692,39.76,-98.5,aI6FicDJ5hG6CRoX_zs7xg,28 Yemen al-Qaida in the Arabian Peninsula militants killed in U.S. airstrikes,2016-12-24 10:05:45,Geopolitical,high,"(39.759999999999998, -98.5)",16.0,Wichita,1.0
2016-12-24 10:06:33,Manila,78460,14.6042,120.9822,zNocpsDJ5hGc3hoX_zs7xg,Cancelled flights due to Typhoon Nina,2016-12-24 10:06:33,Other,moderate,"(14.604200000000001, 120.98220000000001)",4.0,Manila,1.0
2016-12-24 11:04:38,Gaza,84176,31.5,34.75,Oqf+wsjJ5hGvZeAN+RcZ4Q,Israel accuses Obama of orchestrating UN resolution condemning settlements,2016-12-24 11:04:38,Geopolitical,moderate,"(31.5, 34.75)",4.0,Gaza,1.0
2016-12-24 11:04:45,Ḩamāh,85210,35.0,38.0,8Mp6x8jJ5hGvZeAN+RcZ4Q,Rojava: 1500 Iraqi refugees return home with KRG support,2016-12-24 11:04:45,Public Health,moderate,"(35.0, 38.0)",4.0,Ḩamāh,1.0
2016-12-24 11:04:47,Lyon,85144,46.0,2.0,gkswyMjJ5hGNvBoX_zs7xg,First Solar Road In The World Officially Opens In France [Watch],2016-12-24 11:04:47,Physical Threats,medium,"(46.0, 2.0)",9.0,Lyon,1.0
2016-12-24 11:05:07,Scarborough,85196,43.048120000000004,-76.14742,+GJQ1MjJ5hGqnRoX_zs7xg,Police: Man called 911 after allegedly killing Canadian girlfriend in hotel room,2016-12-24 11:05:07,Crime,moderate,"(43.048120000000004, -76.147419999999997)",4.0,Scarborough,1.0
2016-12-24 11:05:16,Gaza,85096,31.5,34.75,XCt+2cjJ5hGyhuIN+RcZ4Q,Israel blasts US over UN vote on settlements,2016-12-24 11:05:16,Geopolitical,extreme,"(31.5, 34.75)",25.0,Gaza,1.0
2016-12-24 11:05:18,Ḩamāh,85222,35.0,38.0,GLv52sjJ5hGqnRoX_zs7xg,Putin congratulates Syria's Assad on retaking Aleppo from rebels,2016-12-24 11:05:18,Geopolitical,extreme,"(35.0, 38.0)",25.0,Ḩamāh,1.0
2016-12-24 11:05:48,Scarborough,85224,43.048120000000004,-76.14742,bK2S7MjJ5hGHChoX_zs7xg,"Brampton woman killed in upstate New York hotel room by boyfriend, police allege",2016-12-24 11:05:48,Crime,moderate,"(43.048120000000004, -76.147419999999997)",4.0,Scarborough,1.0
2016-12-24 11:05:52,London,85225,51.50853,-0.12574000000000002,LExP78jJ5hGf8hoX_zs7xg,"Officer shot with crossbow, man shot dead by cops in Ont.",2016-12-24 11:05:52,Physical Threats,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-24 11:05:54,Adelaide,85283,-25.0,135.0,xoQ_8MjJ5hGK0eAN+RcZ4Q,"Security increased for Pakistan, Australia Test",2016-12-24 11:05:54,Geopolitical,moderate,"(-25.0, 135.0)",4.0,Adelaide,1.0
2016-12-24 11:05:59,Wichita,85242,39.76,-98.5,Lqgp88jJ5hGtLhHRy13KCQ,"US, Russia in exchange of words over nuclear",2016-12-24 11:05:59,Geopolitical,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 11:06:39,London,85303,51.50853,-0.12574000000000002,KupkC8nJ5hGv3RoX_zs7xg,Bankers warn rail walkouts risk long-term damage to the City because they are making stressed staff less productive,2016-12-24 11:06:39,Infrastructure,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-24 11:07:29,London,85366,51.50853,-0.12574000000000002,qAHkKMnJ5hGgiRHRy13KCQ,London court says Turkish trustees have no claim on alleged Gülen-linked firm’s UK asset,2016-12-24 11:07:29,Crime,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-24 11:07:50,Lexington-Fayette,85356,38.056470000000004,-83.94326,THTFNcnJ5hGAShoX_zs7xg,Governor declares emergency in county with arsenic in soil,2016-12-24 11:07:50,Other,high,"(38.056470000000004, -83.943259999999995)",16.0,Lexington-Fayette,1.0
2016-12-24 11:08:56,London,85424,51.50853,-0.12574000000000002,JK+VXMnJ5hG8thHRy13KCQ,Barrister killed in mystery blaze at his home,2016-12-24 11:08:56,Natural Disaster,moderate,"(51.50853, -0.12574000000000002)",4.0,London,1.0
2016-12-24 12:04:30,Aleppo,85539,36.201240000000006,37.16117,QMA4INHJ5hG8Bw3Ry13KCQ,Russian military police in Aleppo to provide aid and protect humanitarian staff (VIDEO),2016-12-24 12:04:30,Geopolitical,extreme,"(36.201240000000006, 37.161169999999998)",25.0,Aleppo,1.0
2016-12-24 12:04:34,Wichita,85540,39.76,-98.5,+ptkItHJ5hG8Bw3Ry13KCQ,U.S. forces embedding more to help Iraqis retake Mosul: commander,2016-12-24 12:04:34,Other,extreme,"(39.759999999999998, -98.5)",25.0,Wichita,1.0
2016-12-24 12:04:37,Aleppo,85541,36.201240000000006,37.16117,nLeLJNHJ5hG8Bw3Ry13KCQ,Russia Deploys Military Police Battalion to Aleppo,2016-12-24 12:04:37,Geopolitical,medium,"(36.201240000000006, 37.161169999999998)",9.0,Aleppo,1.0
2016-12-24 12:05:05,Wichita,85555,39.76,-98.5,8j0rNdHJ5hGjmOEN+RcZ4Q,Philippines President Rodrigo Duterte says most Americans are idiots,2016-12-24 12:05:05,Other,moderate,"(39.759999999999998, -98.5)",4.0,Wichita,1.0
2016-12-24 12:05:08,Seattle,85061,47.659659999999995,-117.42908,XCuWNtHJ5hGkdQ3Ry13KCQ,Flight from Spokane delayed for a military funeral,2016-12-24 12:05:08,Other,moderate,"(47.659659999999995, -117.42908)",4.0,Seattle,1.0
2016-12-24 12:05:16,Multān,85527,30.0,70.0,zJ2zO9HJ5hGjmOEN+RcZ4Q,BJP manipulating TN situation: Suravaram,2016-12-24 12:05:16,Physical Threats,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-24 12:05:52,Multān,85572,30.0,70.0,Mh4hUdHJ5hGdAhsX_zs7xg,Pakistan: News channel shut down for 7 days for airing 'false' clip of crashed PIA plane,2016-12-24 12:05:52,Other,moderate,"(30.0, 70.0)",4.0,Multān,1.0
2016-12-24 12:06:01,"Washington, D.C.",85590,38.91706,-77.00025,IP56VtHJ5hGrNQ3Ry13KCQ,"FBI arrests D.C. bomb hoax suspect, he says calls were for fun",2016-12-24 12:06:01,Physical Threats,moderate,"(38.917059999999999, -77.000249999999994)",4.0,"Washington, D.C.",1.0
